Keyword,title,price,raw_price,rating,Reviews,platform,position,Delivery,Link,thumbnail,Data_Source,brand,rank,visibility_score,top_10_products,price_range
chair,Ergonomic Office Chair Adjustable Lumbar Support Mesh Seat 7D Armrest Reclining Desk Chair Sustainable Design Tall Users Home Office Sunaofe,449.99,449.99,4.1,13,sunaofe,27,Free delivery by Fri,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcROL8Hij9-T91buUKaqwH65RffN9-Re2CsN7p4cEnxG5-1NCDb1HsA3z0C4JrT0J-xgm_3iVVYaTCMz671QAM4dCqpifqbtzKVgQkGZqi5d3oDdgSVAdapkRw,API,Ergonomic,10,10.0,True,Mid Range
chair,LaZBoy Collage Rocking Recliner Chair Sits One,549.99,549.99,4.7,1100,wichita furniture & mattress,28,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSCwJjE5mCR8_Gez7cCed5Bp2CWfyUyQSnylR0KPu8wVPltPblOknXoXtYRJOswIX1Rb7kI6DslakGIXfbPkxsHYZrEz6lEaPOSbP-TzYRiQplybwSo827F,API,LaZBoy,4,25.0,True,Mid Range
chair,Branch Ergonomic Chair A Versatile Desk Chair with Adjustable Lumbar Support,389.0,389.0,4.4,7800,branch,29,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQzjGxmKEDeZloex3C5nadOosSg2WhFFX-nnmwG3gKaqBN09ZeHQhLo5h0n8Vcs51qOkUINh3rFzrKqupwVWHbxeqsc1Q_t0OfanyySL-bxPHb_9IMiC_KV,API,Branch,7,14.285714285714285,True,Mid Range
chair,Swivel Barrel Chair,1399.0,1399.0,5.0,9,povison,30,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS6M0l-AmOqW3CpV568km0rKLKPZcy3NkMEe10jDTQ0KaI2P8AMT_shxga3f7b3hWSqX84ccY3MOBEDtCvjVPY4Q8-18JjLiKMDfQB2jEtX,API,Swivel,1,100.0,True,Mid Range
chair,IKEA NORDVIKEN chair,65.0,65.0,4.4,938,ikea,31,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQfrFEHg1Ktcv1u3GoLgtvAVClK_hHPKtrvR077SZCueRd-jfHbtJElDS7_C4Bsv78IjhP1H--LyMQQkHk9LG_JQAV_168o_KVx-5q77ZcuEEoec5YGZcbi,API,IKEA,7,14.285714285714285,True,Budget
chair,Olten Chair and a Half,339.99,339.99,5.0,4,virginia furniture market,32,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTH6sbZW9pRTfpEYSDNTA-7wG_rSNbM5e2YBinHZw9Er0xPMKdstsnJC0Sj6d-uWidLldODBzRnh3Bq_JuOIWac_bOaDl1Bzpko7aPIwbhM3aiwm-rqntI8,API,Olten,1,100.0,True,Mid Range
chair,Coaster Iris Fabric Upholstered Swivel Accent Chair,424.0,424.0,4.5,,furniture pick,33,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRHTjsaeyt-Ns_ufPQFeajfER8EOW6OfJO80iQONdLKeWx5u0ubtkmm8L8I9w3kMTvq9co6ieYgjsupPAEyTJhm93A5OJI5F9vnEvyBNBf-ti8nUCfqBIAbag,API,Coaster,6,16.666666666666664,True,Mid Range
chair,Lulu and Georgia Olivares Accent Chair,998.0,998.0,4.5,,lulu and georgia,34,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSDnTBVSx6urVLVCWqTQLdc4c3QHe-JXoINtqUNzCgLvP1glA4DY3ZU0tgEw7KxNPtVP95Gcc04qKjUw5uzPPLhlZ1zK5QunwgNAfjARzOj5eYEIjc8SE5RtzA,API,Lulu,6,16.666666666666664,True,Mid Range
chair,Maiden Home The Kenmare Chair,2750.0,2750.0,4.5,,maiden home,35,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRxG2M_olgHJMRgkoUtUEeEp5XiCtRbQZsXIfXQF0zoMfeFSL7m8ENCSGo8oAp0uvfyhU3XConhypRBYz_Md60Sq07vRXq_iKryXFz4BrrjEAVoBMNm5h_v,API,Maiden,6,16.666666666666664,True,Mid Range
chair,Vicenza Wooden Upholstered Accent Chair Contemporary Living Room Chair Polyester Barrel Chair with Metal Legs for Bedroom,219.99,219.99,5.0,1,target,36,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRPZbirS5ygD4z3qctvjdq0mJM9wa-KB-4kDzXYcsKkJ1ZO_3lOIx1pxpvKSiYruqkWEHBpQ4WlziGzNwFersWl5IdOOD7FxfVA9FyQ_605Hu5ZayJOrcskeA,API,Vicenza,1,100.0,True,Budget
chair,Knoll Barcelona Chair,9110.25,9110.25,4.8,24,design within reach,37,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSZZmh4CsmNFeS6oLQzgjnOqim5EOmBhvJYDZYWpr9MbjZ_4r2_mTI8NbqsEzHEsldbrQNVqSN11yeq8U_hkPd3slfMOw1zDHDF_iqLPU5_gqTJNMTWdi3c,API,Knoll,3,33.33333333333333,True,Premium
chair,Eureka Ergonomic Mathias Napa Executive Leather Chair,849.0,849.0,4.6,291,eureka ergonomic,38,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRTUG46sXTHczyqMl7sktMHCiRRR4EtfsVtUCt7rW3FKQ7t5k5YlRPIMhEgIYdGYZ2ExsafXj_e25ri0SO90Q3Pv4Ze8oDMSyuNB7-SzI8_,API,Eureka,5,20.0,True,Mid Range
chair,Ashley Gaelon Chair,399.0,399.0,4.5,36,rune's furniture & carpet,39,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQdNK1OJ9WPU-4mghn-iMPOhXbRYRa30dx39FSgCurzmeCjVnCtB0W3rYiQ07l53UoFq4HzFoO-9uKqKmcow5H1DnBGdPUcxicZtoamkhsK50LeY4KL7-svWLk,API,Ashley,6,16.666666666666664,True,Mid Range
chair,Modern Upholstered Accent Chair with Solid Wood Frame,197.99,197.99,4.5,,bed bath & beyond,40,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTsI2_aQB-gya46jCeoC1f25M7wZOick9SCBv_RQUHbzBdxUUwKHIieWXwetNGRLcyc4fnilC4JQ3j8-yxAbSIPqML74LzV6g63keO_j6E,API,Modern,6,16.666666666666664,True,Budget
chair,Maiden Home The Vera Chair,5650.0,5650.0,4.5,,maiden home,7,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRk_TYDOU30gyBZMlKFCE0c94ORaGLpqV8D921juAYz0QXwdhaZ0ff1417bPaqc_ABEGhKbDYRTXsSXH2LBO9dBvlPSL5eSGIVN-dI-9b8Lz5cTTMBaYIjBdw4w,API,Maiden,6,16.666666666666664,True,Premium
chair,Maiden Home The Kenmare Chair,2425.0,2425.0,4.5,,maiden home,10,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSY9asw9Z6OGDjs_j09K3C9DjR9jxU_JDbBbwowyM_U-8hJx94TKUer3bfQyyIfN4pm0I1K_CuZJodIlHn831L-x58q40Ui0iOZ6nv4d1c8V4-RJPv7gF_8iw,API,Maiden,6,16.666666666666664,True,Mid Range
chair,Maiden Home Oliver Modern Swivel Lounge Armchair,4264.0,4264.0,4.5,,aptdeco,11,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQHrajaGgoOMwwAaZLMY5LPVFffKzOYIYauL4z3h3TqUBqdNL6qp7GXCNCmJm_pBSQHK9GQOxnKuUhvHNfoe4v1Wel-x_pDjWkeGeeShXHNupb5EM4ZyumFnA,API,Maiden,6,16.666666666666664,True,Mid Range
chair,Bexley Graphite Gray Accent Chair,68.0,68.0,4.5,,american furniture warehouse,12,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRDi_Wim2kJTlqOuSqYjk6YHR-wZl9RNRALtjFQnY9jQJsZ6dzUr50mkXwM6HYsvk0l_jZW0lH4jTmitusmc7d222NGE_9PQA8zvAd4jenG9s_P0O510Rej,API,Bexley,6,16.666666666666664,True,Budget
chair,Vito Tan Swivel Chair,278.0,278.0,3.2,1,american furniture warehouse,15,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQFoaqDwp0sqCnEhanY-eovkeyPRsfmtQwcE33u4IBuzxXB-kb4E6F_dqZypGuxjfA8uW73LKhICThXmS0exNrKIYQWerPCy8UNub3rfNxypxPM36nn96Bt,API,Vito,19,5.263157894736842,False,Budget
chair,FlexFit Dexley Mesh Task Chair,169.99,169.99,4.1,93,staples,16,Free delivery by Tue,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSRlCU_Y1ee2F7h-MeVLhN7AsuNswJiCgpevcAU09qlauCY8pevpFjaw2IJVO6X0hWlYOYHK3uWpHtIQbrMeTLJczrc9515jgZjxPtYP7Vxu3qVD9FTHQ7g,API,FlexFit,10,10.0,True,Budget
chair,National Public Seating Folding ChairGray1834 InPK4 onesize 2302,234.44,234.44,5.0,227,lowe's,17,Free delivery by Thu,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRKDs-_8drgeFuq_z1xEY2e4RgFtdJuS3k4Wws7aN7fOTa9LWyPtmdwHwWb7iDwQJdybxhnFnAUQMLRNvuuMYxPeXRxt7uJzSKPQlt24Uyda-3C7wVndT8MPg,API,National,1,100.0,True,Budget
chair,Brenton Studio Bellanca Guest Chair,119.99,119.99,5.0,297,office depot,18,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSvpF5edrVuewJ_fKj_m-ZvG2CtSoi3KS4XYHXVt8Au44lipmB44BOVlX4auozAd5PUpmpr0qm21bOkwxFvzlj8JP2QBe0ZgwLKbh7oCbU_F7EtZYueWGDddw,API,Brenton,1,100.0,True,Budget
chair,Arden Gray Accent Chair,228.0,228.0,5.0,1,american furniture warehouse,19,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR94Nm7_Fvz7FClQwVxs_WE-mORXn49E8GdFalqXhIavdaw74WIgwbyzNrxFRwSLBFlwOj_hKv95FhIlYkTHVmVTQeudheWc-AXhC9fczL5pzge_vw-tllfpg,API,Arden,1,100.0,True,Budget
chair,Bixler Living Room Showood Accent Chair Olive,248.67,248.67,2.7,43,ocala furniture outlets,20,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTeP1mvAwOAOFVmROcO8xfNhrqchH44KafyhuqQUpaoNWbEra1F3HQ7xK6zlirl_wXcWODZ3bFdI6fdZS-RIkK_DnJ4oiPkcg,API,Bixler,24,4.166666666666666,False,Budget
chair,Staples Rutherford Luxura Manager Chair,129.99,129.99,4.9,10,best buy,21,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQP78aRaQb1xKk3RqMusOfBShThZKhnWGaUOF2oufUhs8NLiPy8S0YrabvAXCmIPyg5MEYc0FaezBMWufZiN-JpZBZliFTKJBeNC2_b-6absnXKknNFmNBw,API,Staples,2,50.0,True,Budget
chair,Bixler Olive Showood Accent Chair,299.0,299.0,3.2,170,atlantic bedding & furniture,22,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRCperRC1EpXWB4-8_eDyfYRNK-ByYj_HdvOZJaWj8iW4L5DWVSDS4fHmeDUfSGhgGLNoBDi3uEubvSv7QufEfMFWd4nD0to9aanf990H8j5gm74E_wDQRefg,API,Bixler,19,5.263157894736842,False,Budget
chair,Gwen Gray Swivel Chair,248.0,248.0,5.0,58,american furniture warehouse,23,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTr9xzq4BGdvu7GzRN61f9yOopq6sl95xGYfQfX3_W3hjLA4eaH81e4u7ebsFA4EfymQIUB5-59zmmBu3sUhF1mjn7reZXXmi5W6pU9hxxL9NstNQiDjQrn,API,Gwen,1,100.0,True,Budget
chair,Realspace Modern Comfort Pizana Boucl Fabric HighBack Executive Office Chair,279.99,279.99,2.8,55,office depot,24,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQuCfH3EKbPWb-DmkNnZTtWpQyDyHC6fLXni87AJzjqOj06dUEQ1wJZCLYOiEjrFb4Q1pgg9pW8FleLbvWnCeEIY7w99SBTQJZY9EgPFMEPrUSZvTm2nBWr,API,Realspace,23,4.3478260869565215,False,Budget
chair,Maiden Home Henri Modern Swivel Lounge Chair Cream Upholstery,502.0,502.0,4.5,,reperch - phoenix,25,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSVDk130jldMUC1rvPjV5rrBVTasXNwAJFqm6QqEm4N8R6gBsRDg-5Jaa7wYle3yhRPu3WI0uZA9JT4OYpWNpr94ugtyeEWBtt57s1JmDh276bSptDr9GJsoA,API,Maiden,6,16.666666666666664,True,Mid Range
chair,Maiden Home Henri Modern Swivel Lounge Chair Cream Upholstery,553.0,553.0,4.5,,kashew,26,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTpxDm5OQnVHwHOcVR1A1b8TAf2AlDULRKDRryIFP2AklCE9ajKxD4mmhj4RX-1LWAasQEYQp-Z8MX0fHVlhS8lODAhmvEw4wlk-4wrUJdYjGxoGzW7pR8k30Y,API,Maiden,6,16.666666666666664,True,Mid Range
chair,Union Scale FlexFit Dexley Mesh Task Chair Blue with Adjustable Tilt and Lumbar Support UN59375,149.99,149.99,2.9,82,walmart - myofficeinnovations,30,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSaDKgpApkggH8VQjdSDTk4Mh4k4BeRMal8eQjjmhqMgCSHcCWXXcZWw4GbZqXnb93erSldtWR3MTptysHVeySQn3JHjqLWbBucsW7y5pSb_DQkzYW63uekTg,API,Union,22,4.545454545454546,False,Budget
chair,Luxe White Boucle Accent Chair,128.0,128.0,5.0,1,american furniture warehouse,31,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSeIJKvgsi4qSfdwpZbhRkjHTkTh8BvsLmymJMln7o1Z8tdLnNqOeIoirEWhTGUFymyPlhxRFCK7-9uAi_l-F4Dzketf9fV_lJQaYLDHdrRAR4ZF0cUri6dzw,API,Luxe,1,100.0,True,Budget
chair,Lorell Millenia Pneumatic Adjustable Task Chair,172.34,172.34,5.0,4,bulk office supply,32,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQWutpt0r24tVOga21lerUK7lHpuV3I1xYQf887WxdG1Wed0oKVs4ko0Fml9TshtIP7SCI6rDRUO9flXLi_5Brxto7lC3v-r1CtTCYT0z4,API,Lorell,1,100.0,True,Budget
chair,Rae Chair,263.01,263.01,5.0,1,lafferty's tv & appliance,33,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQVoMuvN_j5Q64vCDc_Z9kubNoLPMk0Imo-LW4xxCGvZIwPfm_OajizpJvvdzleR-vMBwEJlkDoYSvwBqSH4nq9SDeE6C_casicC-LYbzlzkMLWPJwzxsWN,API,Rae,1,100.0,True,Budget
chair,Ashley Telora Chair,449.99,449.99,2.9,1,virginia furniture market,34,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTCCAnrhs06epnGHs3Sj4UQGJXT7CRQLaVBY1bSc8sklq3TV2ynS0dtOEeDTr86Tk97fjFHd1rLQhnUQ_aZ1IvGftuSS0on5lWPupXBjDXuv7yOfRLHVlozRg,API,Ashley,22,4.545454545454546,False,Mid Range
chair,OSP Papasan Chair,495.0,495.0,2.8,2000,lumiere lamps,35,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQHSbrMhig_FPhtbidzlJI07xBcbZQqdyXxi1KMXtmNh1F_JIYZBdQ6cu3f-AjBRMZ56uA0keWRIho-lvcfEZA1Uc0Es4dECKsHYU5auAWqvpgKkvd5jjbLmQ,API,OSP,23,4.3478260869565215,False,Mid Range
chair,Staples Hyken Ergonomic Mesh Swivel Task Chair,429.99,429.99,4.9,1,staples,36,Free delivery by Wed,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQME8zsctZR9PmJpzQHH_0Vr5LZclGWAe_YkxG4i9_ju_EZmPCWMpUJGqbjZoXslxJgyGYpCtOBjBMOUw-0ZD0QFuTr-GOl1_mlWwX_RZNZDwvDtHtPWczqLQ,API,Staples,2,50.0,True,Mid Range
chair,OSP Papasan Chair,98.0,98.0,2.8,2000,american furniture warehouse,37,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQHSbrMhig_FPhtbidzlJI07xBcbZQqdyXxi1KMXtmNh1F_JIYZBdQ6cu3f-AjBRMZ56uA0keWRIho-lvcfEZA1Uc0Es4dECKsHYU5auAWqvpgKkvd5jjbLmQ,API,OSP,23,4.3478260869565215,False,Budget
chair,Lorell Millenia Pneumatic Adjustable Task Chair,172.34,172.34,5.0,4,bulk office supply,40,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQWutpt0r24tVOga21lerUK7lHpuV3I1xYQf887WxdG1Wed0oKVs4ko0Fml9TshtIP7SCI6rDRUO9flXLi_5Brxto7lC3v-r1CtTCYT0z4,API,Lorell,1,100.0,True,Budget
camera,Canon CarePAK PLUS Accidental Drops Spills Protection for EOS DSLR Mirrorless Cameras,289.99,289.99,5.0,39,adorama,1,Free delivery by Thu,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTNi6QX5dF3OetLFHW1L62RUErrbIK2zi9DI79MvYSTIE5DecOQC3UxJOKzZkP5WNSthGqwmHpgGUvyCJ94RPVhvZyAmYYDCWP8mU9yu4ZqFLxvSuYGnXFYRg,API,Canon,1,100.0,True,Budget
camera,Nixplay 101 inch Touch Screen Digital Picture Frame,120.0,120.0,5.0,343,ebay,2,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQXen6x3HwhqfP8eAUqsqSRq1Vaqb38DfPP8VYVycj6_GNkVqWp5d3Ba63BO7xlsfu6ycQ4Fv1_lmV4RT7KLn4zhgwqMgUxgV5mmA1e5SnYHBaZru0zL9iFpg,API,Nixplay,1,100.0,True,Budget
camera,Kodak Charmera 1987 Keychain Digital Camera Type 4 White,54.99,54.99,1.0,88,ebay,3,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcThkh2GS6DiJSEObd2UBdnWKs6no3JTa7KnIK-E8jjZ5ZcUYrDA15P7wuoWL-qGxPKVe0kS2BBmk8gWbECFfwx9y6q6UClXdT-YlYH4RhxNajdyLAKHVw5i,API,Kodak,37,2.7027027027027026,False,Budget
camera,Vivitar SkyVision 4K Ultra HD GPS Foldable Video Drone,179.99,179.99,5.0,101,b&h photo-video audio,4,Free delivery by Wed,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSm0oOmJc3te9qocN6hCInZ4NbUsrd4kYmDsEg-EYYT_S52Qj8sC_u7v1YELt4ZHuhkUeuEt_IgSPbsssCWvRM-bAH47j2p3VIbnToviTUKRtkygdUTWIhEaw,API,Vivitar,1,100.0,True,Budget
camera,Kodak Charmera Millennium Edition SILVER CHASE 148,210.0,210.0,5.0,,ebay,5,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTQYAjntXG50xFh4BwLgEiE7FTFEtnlulvadKS1BdiyF8BE9a73DHcCpdILtYTdFq0jWSBj6s-i4tEYgEPHoOhUAWpQkSLN2k0yn3y60R_HnDx1HOcooMwk,API,Kodak,1,100.0,True,Budget
camera,FUJIFILM QuickSnap Flash 400 SingleUse Film Camera 27 Exposures,19.99,19.99,3.5,1500,looking glass photo & camera,6,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTSljbZCbsTihh_xvavUKdcRkE0brPUcbOVHnPotRsI0aRumJQp--HwLqQ3EAzU3uVlGGQEXVE0OTIXH5y1xX_50gsF47OlgdmJ0oYObWBP,API,FUJIFILM,16,6.25,False,Budget
camera,Fujifilm Quicksnap Flash Single Use Camera 27 Exp 2 Pack Exp 112025,17.54,17.54,3.8,1200,ebay - luxuryoverstock,7,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTlICB_6m4-7nmPvcQozE0BvJ1YW9O4afBTh4o3NcP0lElPoWLpjftsoCWNRheH1M8c6_78gFBifJBIuALay2ItVA7YSonC5CRIQLp1-0aw,API,Fujifilm,13,7.6923076923076925,False,Budget
camera,Sony Alpha ZVE10 II Mirrorless Camera with 1650mm Lens Black,1349.99,1349.99,5.0,474,hsn,8,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRBH_9dKGFbBq2tJ8GEVatz_OFASEa6qOwW4EwXzF-oyhyisRppuIbhzVsBu03tdktv9WhneNJ2zof3-C-llKkRilcPss5wcGCSdLeBtIo2rcpL8jPZaFsd,API,Sony,1,100.0,True,Mid Range
camera,QuickSnap FUJIFILM 400 Flash IndoorOutdoor Disposable Camera 2Pack,23.0,23.0,3.5,1300,ebay,9,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcThXTXx-k57eiexT7E1dsyN3SGp6u9btPWoPnCky9MCptO6M61iGVwO46t3JjDKPyCV06tulgeaY_fNei7U9Z6O3bvnHd41KbqaAzI_szE,API,QuickSnap,16,6.25,False,Budget
camera,Insta360 X5 Camera,549.99,549.99,4.7,504,best buy,10,Free delivery by Tue,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRjq1K33pOQ_YDcJwWYjePY9Cdk1GJrYPJ68axLzbLaceNJBdLYgvAY7Gw5Y88yWutKKc_tWULnqQ4IIXOiOSHqxoL5iIPseNKyIip471u5,API,Insta360,4,25.0,True,Mid Range
camera,Vivitar PopCam Digital Camcorder 48MP Full HD 1080p Video Camera with 3 Flip Screen 16x Digital Zoom Builtin Microphone Compact Vlogging Camera,50.17,50.17,3.7,259,brands for less usa,11,Free delivery by Fri,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTMv7_sSx9Nky9CwAYUPlFsO954dgGu8oRwCiQiHEC_u0caj47oX6ohZvWJSQiQMTXvpDxtBAJOWueTDrqGgfdgWADh3vEyYA7WJE1gR3x0bfoXc26XAf-D,API,Vivitar,14,7.142857142857142,False,Budget
camera,Fuji Film Disposable Camera Quick Snap Flash 27 Exposure 400 Speed Exp,12.5,12.5,5.0,1200,ebay - lamasdeals,12,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR9amRQ3-uFhJpvEdUTCiuEaNpzE6_CXbv9iL6ZssLIC0i7-37w_V35fSNzlZkAVmzK-MbfCu485eTko9FzwSWPlgIHOjI4NToMREa19y1ItVECNpJEVRdp,API,Fuji,1,100.0,True,Budget
camera,Mini Action Camera 64gb Thumb POV Portable Body Cam Wearable Video Recorder Helmet Mount Magnetic Sport DV for Cycling Motorcycle Pet Vlog,13.99,13.99,5.0,,walmart - lacrtope,13,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTGnVGrNiJ-JBOVwfQgb2kA6fl-nw91QWA6MK9cvqOmmV8tIBsH4zFwfrF1iecOpkJNsUKGvPL56xdNHddOAvCh1WKG1qxVN0aLEhq5XV4iY5lw9vLV_-YD,API,Mini,1,100.0,True,Budget
camera,Canon EOS Rebel T7 241MP Digital SLR Camera with EFS 1855 Lens,418.99,418.99,2.7,8500,teds electronics,14,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQYgl-ucVj3ekgQnpsk1JlaT825Pv35mJ7Q50ZG5Ov-dGxUsqwFpIO-x6lf7T6Z_SERSRhNHIRs-xFN6rmv7sAhHKPiyLgCKsCo3aoVzQ9aJOPYkTr8tYCHGg,API,Canon,24,4.166666666666666,False,Mid Range
camera,Nuisk Mini Action Camera 4K Wearable Magnetic Body Cam with 128gb SD Card HandsFree WiFi Camcorder for Vlogging and Outdoor Sports Black,72.99,72.99,2.7,1,walmart - nuisk us,15,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTLaW3NewGCeOid2r8LBkbZg8jpZCIut1Y9eJbhAO4tQpYYyFRtYsw8ArNe6k8PRJV2ZGiz0UCRXztp2dLNa6abiKIKC_pu1wGNSb1K7AtBSSRY2_Fr98czqw,API,Nuisk,24,4.166666666666666,False,Budget
camera,Fujifilm QuickSnap Flash 400 Disposable Camera,27.49,27.49,5.0,1600,best buy,16,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS9qdnqi8aCd1n6Rym06SX53BX2CoeMLHSfcfAuDeYYUtIqEQjW6UpCmEyri8U-QMUT7Tq6DLY8VX-mB_ir9b4YsqcD71z6i7XDUfBUXwHzj0jWeeLMA9MV,API,Fujifilm,1,100.0,True,Budget
camera,Canon PowerShot V1 Digital Camera,849.0,849.0,2.3,1,pictureline,17,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSdww7Mb7tNKOkev0gmJWjjYRvcbKItEVvY3R99WnElsSg4FhjHGvRMt4MWwPyZrBpRqIpC3_od-SyajkVdTgpKOWpKGlJBFZu4XGhZZZ9oZHBLE8orGmN0tg,API,Canon,28,3.571428571428571,False,Mid Range
camera,Insta360 X5 8k 360 Action Camera Wcase Usb Lens Cover And Battery,446.45,446.45,5.0,,ebay - recycledphotolistings,18,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRcpIrbepiWPHw1piyzqESrKjoiKix1VNNUy1MihKGRPN0-OCGFb7SlgsJpa2JKPlkPzhnvyejmN88pV8hhZcmE0qrLL1QEiZ0Nivn3WSPr52J4I331Oqoe6Q,API,Insta360,1,100.0,True,Mid Range
camera,DJI Osmo Action 6 Powerful 4K Action Camera for Every Adventure Action 6 Standard,495.68,495.68,4.5,1900,as2 electronics,19,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTi1qKFHnjw-km6KAsLX9Pux_HZry6fDk85vKfVS6KqIDyVWQN1hJCoOXp-QshIg7tZV3pJeJrzpBlPbYsLJ-OnbOxH9_Zm5hJLVj6K2vkPAzqS4ZV3dLQ2,API,DJI,6,16.666666666666664,True,Mid Range
camera,Insta360 X5 Satin White Waterproof 8k 360 Action Camera Leading,1039.99,1039.99,5.0,,ebay - weshipnow,20,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSp8pWb5UYDpV5of8O52NdFOn6r9580OLddIafhaDyOBBR7OrQHIVc1Y24-ScCyhJizOrEI_rsyFFUJYGkRBsutcO3laSCsZ-t4s2N-Wh4,API,Insta360,1,100.0,True,Mid Range
camera,Canon Eos Rebel T7 2 Lens Kit,599.0,599.0,5.0,8500,bedford camera & video,21,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSrM0-l133LtUgW-am_HNnphq02mrfnMiPlHLnh4PmUA_Xf5FeMRZafjcteQVO3Fmga8q-keMNdn56IlOccv8IBwXtstwzdU3_vs_yfIro,API,Canon,1,100.0,True,Mid Range
